TEMPERATURE (CELSIUS),Concentration,Control / Treatment,Target measure (mm)
9.654525096277558,-1.8332690322633218,placebo,9.183743912221727
9.069037763302848,-2.258237330056747,placebo,7.500902587339677
12.702763318416606,-2.8108240096457315,placebo,11.246000059606382
11.333989353788304,-3.3995304087397082,placebo,8.161871769260824
13.78200610320873,-2.9174195428383465,placebo,12.47912719937126
11.30979357994978,-2.7125044573040498,placebo,9.571961972593698
9.311742538205053,-6.861849492863896,placebo,-1.83903150843736
11.180135826487698,-3.6633987001734383,placebo,7.400046095394171
10.399919887820268,-3.6313017492666795,placebo,6.414158175097334
10.691817115401,-1.6335331551383216,placebo,11.003533480000874
13.61734891933255,-4.250155918935482,placebo,9.458093611334428
12.116808265380325,-4.07193393781077,placebo,7.806629888860822
10.315911226153561,-5.443812556470418,placebo,2.49447378671943
11.107770016425846,-6.38146983469852,placebo,1.5944028693080003
12.451910834335255,-0.9944094977877223,placebo,14.72181968099838
9.263278995550587,-4.567736827282227,placebo,2.913179306700618
8.928956226990953,-3.9903977342255854,placebo,3.6742556645640576
13.052523568723299,-3.2935048538144254,placebo,10.704546624766161
14.290094640569587,-7.5098172176578855,placebo,3.5210116076873827
14.134293746773572,-1.1180842197639969,placebo,16.73331969663993
15.077812155560474,-3.4374165739652782,placebo,13.13647160467956
14.907177086054823,-4.615875852995825,placebo,10.431349774882777
15.811793355620132,-4.2036201704026475,placebo,12.51831867224162
11.25204054037449,-5.6953960547084534,placebo,3.2299230146178086
13.61842166400607,-6.854988838586204,placebo,3.9893926853771653
11.701511717769542,-2.9053758870014055,placebo,9.695751456285931
11.491499796338466,-2.8176083435534336,placebo,9.59654720359472
15.285867168346385,-1.88506915923982,placebo,16.677275442863998
14.319868257464798,-4.479167323975018,placebo,9.925570767229939
11.550301385471002,-3.401557306115232,placebo,8.449636527543866
11.747121327953483,-4.892520891732824,placebo,5.584319920098272
11.267719299344865,-5.897485306716785,placebo,2.8267019100103195
11.771160730819892,-2.640447240962201,placebo,10.346127780586233
11.36562172328512,-3.4576039018564817,placebo,8.0826211325363
6.495027706880792,-2.661008234896223,placebo,3.1801701110069995
10.456803214327612,-3.916047939227669,placebo,5.892983666964174
11.2753499550317,-6.9432221644744905,placebo,0.6409558938963649
14.818934479706535,-1.583302495109535,placebo,16.680626307873798
11.917443002239548,-6.701626257644174,placebo,2.0151329119706265
10.502634070774024,-3.2945125260959314,placebo,7.260079690743477
13.661662493524679,-2.5408498730592184,placebo,13.107459632833958
12.953805462981622,-3.852312884986496,placebo,9.397780316553549
13.965162565441265,-4.889809076022652,placebo,8.58437040369814
10.845116328439113,-4.01883848748123,placebo,6.20134621968222
12.541419394390312,-2.8184477444372744,placebo,11.012175919108646
11.968279349169475,-1.6574465864887298,placebo,12.676539289752458
10.777060519481823,-2.9485461357993485,placebo,8.35708481612183
12.610987410620769,-4.483292650466949,placebo,7.609918438357445
9.429643627067604,-2.0204223088040023,placebo,8.48713204805286
10.809326903799773,-3.060576002574921,placebo,8.16538171472236
11.241274531593252,-4.0856997767273135,placebo,6.595751086523531
9.60527287955706,-5.974151491665069,placebo,0.4214002549053877
11.40004817319242,-4.533576169431581,placebo,5.869555078003449
12.13771574992226,-3.45201372509456,placebo,9.136687439696473
12.931928571961658,-4.4383578847960825,placebo,8.137552014076466
13.146043525216108,-4.145170588400392,placebo,9.042300523400922
13.419275980919997,-5.983521027843394,placebo,5.550628415770868
11.260024466719909,-4.898238401204162,placebo,4.914732387543136
10.399733573482475,-3.899389457286668,placebo,5.850922463899339
10.237696767218075,-5.850407726545276,placebo,1.535034409999323
17.976756021236167,-4.988902934343369,placebo,13.791924466547751
13.102777184931075,-2.7449242364629702,placebo,11.924408303084713
11.699143186601077,-1.207262257585219,placebo,13.258592560982494
11.408632255968447,-3.3910642135815023,placebo,8.28041869703625
14.169569955605152,-5.149495903343245,placebo,8.31497804304614
12.834438033130306,-3.762780787777604,placebo,9.424651690392945
15.859884405681566,-3.4438941294716954,placebo,14.178666275779555
11.21102500871141,-5.452968157075858,placebo,3.683650631901102
13.53924395341433,-5.128612550714007,placebo,7.507892980609931
9.835512217169288,-3.6033837627440075,placebo,5.7108355914161235
10.041929083517584,-3.6117157103926276,placebo,5.9720012709242205
8.815596485734703,-3.7554163927417585,placebo,4.014680830984157
8.954274761519073,-2.7277528307796093,placebo,6.359989983413571
11.19447833977588,-2.317805865964907,placebo,10.245153440171135
12.143866656226768,-1.7720491648175498,placebo,12.672916739789283
12.787536317133203,-4.746921213260455,placebo,7.29463948028287
12.191703533725981,-2.8334799500552874,placebo,10.50849187541397
12.102055166427585,-3.1775581093353917,placebo,9.664902445072915
16.792791400484596,-2.0093207498250694,placebo,18.45069481602156
13.316171899534837,-1.8555051697450504,placebo,14.080271207907423
10.534174699365364,-3.3357514209813437,placebo,7.216057860082421
13.15342995184021,-5.4008794397859745,placebo,6.415283611433736
13.43894341217985,-2.4807161826829827,placebo,12.933069622808535
16.09648971278662,-3.77260006604989,placebo,13.80780097355717
10.019110345831617,-5.759463778334615,placebo,1.4309250323699914
11.808965928692173,-4.525173905475644,placebo,6.439238802235581
13.29449598502722,-1.793262088802798,placebo,14.181719193300871
13.579432251263494,-4.937180090517467,placebo,7.964155349119036
13.449177295610433,-3.18017746411322,placebo,11.478016674436324
12.541310255764657,-4.3441892236609565,placebo,7.807971475594279
12.406274846168792,-3.09776188609907,placebo,10.243171081519824
12.223793707503654,-2.632530734634722,placebo,10.973806962397019
12.976121930234086,-3.3808570361181767,placebo,10.417964829967847
12.640098238780666,-3.5140767993617157,placebo,9.684571343694298
13.774433081035657,-4.291090569053371,placebo,9.584194464386059
14.455384184706004,-6.025272360285024,placebo,6.861696692754553
10.4668373114023,-4.675000651191743,placebo,4.312729002890444
11.802218957667044,-6.369904111896168,placebo,2.5561969578685577
12.45305955373623,-3.648313269661278,placebo,9.150172531255226
10.252200490004467,-2.873917838176465,placebo,7.805243201335455
14.878716638948537,-7.130931593098663,placebo,5.111311117073333
15.08620122327034,-4.867766991688985,placebo,10.144060968868093
13.243184258374667,-2.7822192091391287,placebo,12.035638409613629
14.689485359270892,-2.7058949403957593,placebo,14.148425860184611
14.670214143116581,-4.087486020630523,placebo,11.221068449883287
13.024657456425555,-4.816696056642685,placebo,7.468225847224863
11.530298014680865,-1.9883089388915716,placebo,11.390453548146867
13.459529477617572,-5.703134735175597,placebo,6.193781850914968
13.392930659882957,-6.365724804584625,placebo,4.712434301214278
11.5934860235551,-2.364593836790379,placebo,10.68555907453959
13.72319713773448,-3.8372911016014006,placebo,10.468004822578607
14.512103483032705,-5.7480904275774325,placebo,7.520349804181544
12.122505015687642,-1.2436001113592532,placebo,13.753821537323885
11.936139560373949,-5.878571623880976,placebo,3.7687879963547815
12.995247844651447,-2.500195345003193,placebo,12.29317436577275
13.9089865913708,-4.253724545729446,placebo,9.844310352318745
12.404136437851523,-3.594296277429506,placebo,9.197562008497595
10.684113500639612,-4.379130857177518,placebo,5.227378425790688
12.113602928475082,-3.3772678830980096,placebo,9.261101398935542
14.225648550662967,-4.999782483253397,placebo,8.705082328562874
12.18466613618841,-6.450576522826194,placebo,2.903088585919347
13.718684409581165,-5.388875839769529,placebo,7.203584689418564
15.682838238705141,-1.3429101489561823,placebo,18.351720309443962
11.025624980353943,-4.9384075159709475,placebo,4.513937939938835
13.990719268996308,-4.550047668891633,placebo,9.332370908472587
13.377594838303011,-2.9960359529392466,placebo,11.768077530536651
13.074442951457819,-3.8412837772578734,placebo,9.583802052226522
9.646685740804132,-3.931602962899874,placebo,4.766659527995845
8.646202149232384,-1.781557269893883,placebo,7.931102634686564
9.989229464964247,-2.5627235663310257,placebo,8.103740288406579
13.617111198410473,-1.5565415224891033,placebo,15.114362920627023
15.24383539707835,-5.768024849145207,placebo,8.466325602850837
12.244957868771284,-4.674973652093619,placebo,6.713248453444635
10.33514090008108,-6.840968992148054,placebo,-0.4135946684014531
10.101998208817205,-2.9088420675084876,placebo,7.529129240135405
11.411030064661242,-3.5422343472450004,placebo,7.9661984580781775
12.217087975427916,-2.8513837241798234,placebo,10.505162946050056
10.74676261138919,-3.888037252733354,placebo,6.343251294635364
10.717713855768572,-4.808462996373799,placebo,4.371141412902595
9.791844395234326,-3.849932108099258,placebo,5.134132506557899
11.652625218631524,-7.554974385321073,placebo,-0.13440216402169725
11.962597597120213,-4.036892245084997,placebo,7.672033041433794
11.742912394342966,-6.544592119642383,placebo,2.109288281114001
10.417052774577904,-4.34932869213635,placebo,4.929430992193836
11.92268538066955,-6.472443272726353,placebo,2.5034943911785525
9.21456484542345,-3.7658675797630208,placebo,4.531340623819314
14.751420228080885,-4.613789331745352,placebo,10.225459711243959
14.862434055096797,-4.285730988440657,placebo,11.064250898655297
14.273026143959303,-4.763228939186289,placebo,9.265804522053854
16.60254689695971,-2.5536214831520745,placebo,17.05083319627625
12.193592010291148,-6.266228482908957,placebo,3.3022693997842403
8.800503367025813,-3.3823593464462,placebo,4.777724917947829
11.328701665848712,-3.6684320898488663,placebo,7.590039860213143
10.643600147187575,-5.958681225804707,placebo,1.8556296245133428
14.428852683229435,-4.60319580612999,placebo,9.81223992948676
12.698770886211134,-5.496286256809718,placebo,5.601139557084624
11.809985229865648,-5.836291248557013,placebo,3.687268438348898
15.465147424948018,-4.26819675165244,placebo,11.9147358452097
12.949768704062288,-4.6207722744954784,placebo,7.778565974043586
11.662733109745567,-1.2980832080382196,placebo,13.018714961276256
14.486265777660556,-4.632479836374866,placebo,9.828251143454533
10.692448157775292,-2.878877162451708,placebo,8.389162971848057
9.548669457018509,-4.09148979647664,placebo,4.298575194374042
11.202657628556857,-3.36680913230186,placebo,8.05328862071785
11.83417648246207,-3.152445552901382,placebo,9.356002590230892
13.695938540619052,-3.8312837774757065,placebo,10.443821097136738
9.78775466906113,-3.517997814055465,placebo,5.825673393716049
14.36989553763413,-1.9377245788977002,placebo,15.330137360120906
12.246572892336525,-3.265710032629661,placebo,9.674882336132022
10.92776875435627,-5.226954886192538,placebo,3.775882557376635
13.612219875434233,-3.7482507196972055,placebo,10.505170320472086
9.453690954075025,-3.667586636863733,placebo,5.060550850587445
14.105301086004443,-0.8631283242589154,placebo,17.22958698516228
12.823903120948966,-3.848824437725914,placebo,9.229737894056685
10.880139733318586,-0.9996487871275566,placebo,12.588926187012223
13.434678759662924,-4.164136141788213,placebo,9.3921304277897
11.025058256805695,-4.885968623125794,placebo,4.623294538123522
11.865694111857113,-2.2381804281372584,placebo,11.31850815191886
10.952467159313525,-5.097629329550415,placebo,4.080809073017388
10.826552000206295,-3.5591832784043933,placebo,7.141560315629273
10.718949556989838,-4.493281879175666,placebo,5.034689955667382
11.460885238215473,-0.7883153517191213,placebo,13.816732832980737
13.038983062343322,-1.7005565581968165,placebo,14.031458361950168
6.638436903431009,-3.4529778929589705,placebo,1.7106362444180236
12.60762070294388,-3.293391746028205,placebo,10.104165282315009
10.279673016199832,-1.3077975612915345,placebo,11.131183693157551
8.989108724380191,-0.281986817435361,placebo,11.543124461299001
10.518750642443685,-3.0423727569992236,placebo,7.811330577600605
11.61515893844095,-3.8144588675538276,placebo,7.670100945032248
15.407753094056208,-6.205341999974739,placebo,7.769248477028931
15.445619323668987,-6.659709521804527,placebo,6.866196091163626
11.485468193877546,-2.1986365441644287,placebo,10.888245318989387
8.867730444779113,-4.443164797890719,placebo,2.6407900248812926
12.42950460498669,-3.2160477752869636,placebo,10.026130888629407
12.357422014165847,-5.051741914733704,placebo,6.0738616981831175
11.712772382058693,-4.156028137612019,placebo,7.084583626793997
12.7664389993285,-3.133488891143189,placebo,10.654365977692777
9.606645205820014,-5.3818304947881215,placebo,1.6671269888019644
13.210252157105373,-2.9018707790834206,placebo,11.73991177601707
12.173689491423639,-3.6523597970656994,placebo,8.764525239583945
16.30231897375465,-4.928231581954264,placebo,11.658844292464828
12.462956168510495,-5.870227457880695,placebo,4.49751316593971
14.448270361089167,-4.335198693007864,placebo,10.401247732153863
10.440396094726289,-6.188380508286355,placebo,1.098935660479146
13.00785046093479,-4.871746788544719,placebo,7.329929866318057
11.55942361819095,-4.160780513849073,placebo,6.867582805474729
9.958684707908565,-6.704274550940907,placebo,-0.6347522012993405
10.918267555844754,-3.9343902157333708,placebo,6.4774417473503405
12.52754873029444,-7.590750901587634,placebo,0.9716138925634628
13.39914407278042,-2.7278668307181597,placebo,12.360324153745433
13.487731588951947,-2.4054254243847746,placebo,13.157044253877103
12.173765557639069,-3.961385485289385,placebo,8.115673983705033
13.411494773691638,-1.7165701453397908,placebo,14.50072063927015
12.442502580535324,-7.010131385708315,placebo,2.076102573735225
13.380035317415684,-4.556016782634832,placebo,8.495412434978027
11.227429096798208,-5.800843830863382,placebo,2.9752572358644773
13.142407610181195,-4.576546267750203,placebo,8.131503111469186
11.59195808258816,-4.821776069795489,placebo,5.52341366492349
12.56226022825366,-1.9714060873056543,placebo,12.819098524800568
11.208875639458736,-3.9718136473597534,placebo,6.79117345381381
11.063558624974421,-5.87403746748463,placebo,2.6003254619977447
11.086090243366575,-4.949700815724542,placebo,4.57185011552334
10.103446014609524,-4.21284554397094,placebo,4.7926764773838855
11.454822379707121,-0.3381745058886323,placebo,14.753843750238486
10.650149431731608,-4.932709403075014,placebo,4.019011986380141
13.383592363759767,-4.9507879486018345,placebo,7.671194999011833
13.013419327645225,-5.315547648685029,placebo,6.405466030082495
15.711897216639821,-5.045485339599748,placebo,10.61554202930429
12.254643981812043,-2.575707537304326,placebo,11.134783547107176
12.85198272920516,-3.2817604597818417,placebo,10.458479718885098
13.272862002611106,-4.947822165631078,placebo,7.527937155699732
14.013036855631066,-3.792849547567175,placebo,10.95261570521087
13.676970391969995,-6.479773922084917,placebo,4.856384792781167
10.0110879382285,-5.414981072579821,placebo,2.14350846419085
13.871560986017842,-3.414492760967824,placebo,11.556172533091658
13.775811670781277,-4.758938759972176,placebo,8.603574359613152
13.286255053293992,-5.380856712700855,placebo,6.636645225275094
11.385064935176814,-0.6517267542536667,placebo,14.001211478556002
12.502416262761441,-5.039586029063115,placebo,6.295131293695404
10.715373988897493,-1.5974401715292412,placebo,11.11113052480021
11.351011208936248,-4.5365188374693535,placebo,5.797175573378292
11.678079560359794,-4.590253144942853,placebo,6.125875802105732
13.649642963563487,-7.050332434862341,placebo,3.6213198875997925
12.225541136930618,-6.185184595757434,placebo,3.5155928837657218
6.132539480634433,-2.9440892271947456,placebo,2.096340921747519
8.330357492357482,-3.580810765095753,placebo,3.7262800079815195
13.20792202536579,-4.7991075941462,placebo,7.752568786536797
10.530253978909897,-4.7733287207369415,placebo,4.191852557980786
11.650984986596121,-5.297824022444862,placebo,4.603399284770553
11.545601185829652,-2.5459351804483124,placebo,10.240097721928574
13.512356924628042,-3.2927888137519252,placebo,11.326825339368813
8.96252332616476,-3.1959784672872558,placebo,5.387851709019189
11.60401364599559,-4.340670409228383,placebo,6.5500105627144425
13.495103615790995,-5.209766050687913,placebo,7.277881174873226
13.56210606788694,-6.165995254861185,placebo,5.36025315643888
15.777947207307406,-3.6307696974619734,placebo,13.675612365194857
13.609094986981553,-6.049985715491696,placebo,5.667308229892537
14.895795397739127,-3.1679545858618288,placebo,13.45661915663798
9.885058395102236,-5.903627825982522,placebo,0.9472103988247245
8.532437704722863,-4.014857293973499,placebo,3.087590584031517
8.692118475726604,-1.965812802778871,placebo,7.606153056395286
11.593002123116154,-4.821892983425416,placebo,5.524577601013435
13.134398468989744,-6.824202421028707,placebo,3.4006128489758716
15.534487288163902,-2.5390478642249557,placebo,15.639557324148862
11.226652331573163,-0.5840764129682614,placebo,13.929420180390423
11.02284849114282,-3.499559669520145,placebo,7.531770157050503
14.23089069037772,-3.2543167842752574,placebo,12.377637185031881
13.177841199782165,-3.3844488345519146,placebo,10.682743067146902
12.725120453324399,-3.9628452486584576,placebo,8.85693758980518
14.829825185006474,-4.246878775966151,placebo,11.101818570229822
15.853495041183976,-2.1428402956385613,placebo,16.90225368475739
13.077757778122368,-3.6689313573110205,placebo,9.950217150112055
14.756353043384081,-3.434073632740228,placebo,12.709521979814033
12.781982082952494,-2.8776813967715085,placebo,11.212544878765698
9.696031049714952,-5.12504714923091,placebo,2.327042903730275
14.580153066051349,-3.1951882877784965,placebo,12.973311234834476
10.014819472309771,-4.101333402531677,placebo,4.9072061423016695
10.64702338122937,-7.7628065450551915,placebo,-1.9284121799562524
11.513003951838268,-3.2786947587782924,placebo,8.657296341547248
7.998380174564147,-2.1287696729928642,placebo,6.327396922376585
10.321083268105316,-3.933616219805936,placebo,5.672868350349711
10.421711074115278,-5.1178813925539846,placebo,3.3217590256922573
10.663199038693033,-4.54880645727288,placebo,4.842825141962548
16.55015066864694,-3.982057218834728,placebo,13.98038324312044
12.539665294397354,-2.8813280429274863,placebo,10.877759257288709
9.95556020570956,-5.237338169514784,placebo,2.4415961217268602
12.282705035788524,-5.396783588284533,placebo,5.2484062629169905
8.846137991797036,-1.1502381229269325,placebo,9.52678623077944
11.022812435042981,-6.250698702376906,placebo,1.754329512316522
11.197361319040445,-2.828446678113187,placebo,9.176699756666908
12.531648232697133,-5.430091009677949,placebo,5.514533993817437
10.168589194426396,-4.591337989952151,placebo,4.085785633576117
10.406156222889331,-5.200370965441575,placebo,3.1275318734732895
12.4521227309018,-5.747140594726256,placebo,4.741370437792295
9.730676703859727,-4.244519648569985,placebo,4.222922288213663
10.61770778148478,-1.9166325559670478,placebo,10.308977137473654
11.38138016308121,-3.299048826778396,placebo,8.436860683925005
12.074391796286873,-2.6569105013060965,placebo,10.720916872244477
10.104336265008754,-4.338627028517664,placebo,4.529737197874725
13.907700396077896,-4.239021041167919,placebo,9.873451348252532
9.492871063750345,-6.176054261935951,placebo,-0.15433801400253166
11.700422583967102,-4.41501401103473,placebo,6.524041065182656
8.145729447774078,-2.420872369206867,placebo,5.912902779160586
14.73710221319174,-5.957197179245714,placebo,7.38497391139285
11.999100728480004,-4.982405279735594,placebo,5.735734896003258
13.536742759318377,-4.553886730252143,placebo,8.711440591550309
12.133458403731241,-4.247623541194165,placebo,7.460159408529428
12.32663255491961,-3.2678689148539735,placebo,9.77842922794813
13.915265897256049,-4.573735838597882,placebo,9.180763700240115
10.922743868273002,-2.316542695970143,placebo,9.880964560631252
8.581593515889196,-3.678789946835316,placebo,3.859692358096251
11.322240263152336,-2.126075429264624,placebo,10.820265953799943
12.870703523242973,-3.012073335437008,placebo,11.050095751960297
11.347514540357174,-4.428574519801427,placebo,6.019138137899191
13.937875074943022,-2.5622087024603872,placebo,13.435493076006267
12.076078881892506,-4.109064729589008,placebo,7.673670558417969
10.315470462477075,-3.6354083592275326,placebo,6.291527569966234
12.370006902149017,-5.4082285291011924,placebo,5.34222940678867
12.251023410861446,0.22252464464282617,placebo,17.00618335841289
17.04706212780841,-4.0454147694236395,placebo,14.518162856751712
11.564545374783618,-5.66297635164647,placebo,3.7198859175002994
13.082502661966434,-6.173426691991541,placebo,4.697182540472449
12.005820746233912,-5.205080182663617,placebo,5.277189623822187
10.102784438195934,-4.2809256742813435,placebo,4.64881507557369
13.71167676947679,-4.452224689838321,placebo,9.161091790133195
11.804321875067613,-7.158966455941309,placebo,0.9020049738645284
11.24325244567268,-6.224782506848103,placebo,2.1063475372771006
14.680157586712335,-4.455966478153005,placebo,10.460683137940343
9.289955670674505,-2.107686543224841,placebo,8.115298414638417
16.62518694992402,-3.9790032663913926,placebo,14.088095522975507
10.031841828096121,-1.3323440268652411,placebo,10.745064011512758
10.983280847065519,-3.8093376901387037,placebo,6.8278199942471725
9.267975426175575,-4.350896079796134,placebo,3.3748850577651464
13.195642550113291,-1.4847160917353586,placebo,14.69621365000869
11.343676106217172,-8.840997932256581,placebo,-3.252132914345637
13.597476525802806,-5.650354853329488,placebo,6.490848117841866
11.089120807843175,-3.5223224091693393,placebo,7.573436031332675
13.056624274649941,-4.717244932465021,placebo,7.7202284126008784
13.121559366327132,-5.739884007906068,placebo,5.660348727938887
12.926296979533188,-4.48013502822796,placebo,8.042217363091089
10.288551392023159,-5.938965853338011,placebo,1.4177160872214412
11.44202143187939,-4.233591659943168,placebo,6.556186447156524
13.949749103149916,-5.525409891669717,placebo,7.228800516745979
12.073759200560584,-3.3052615063285042,placebo,9.35852575746693
12.62331295532627,-3.617187226781346,placebo,9.445379313449639
12.682990261823143,-2.0468330642813473,placebo,12.823687418470413
14.312858942490593,-4.763317404107467,placebo,9.31939302373662
12.789080240059539,-6.158350048560756,placebo,4.332723222102789
8.194852168227069,-3.9389452415247104,placebo,2.7912654199046525
13.231214661775706,-3.582097099141504,placebo,10.339735885200046
12.51834743501884,-3.1807429002922407,placebo,10.220208946661732
14.237850141532796,-6.1208721786285825,placebo,6.367266115949251
14.795513864362615,-6.473152398910594,placebo,6.380323679177284
14.661345237834547,-3.693824456476794,placebo,12.035784712475373
11.347828297725,-3.923498306219658,placebo,7.08022175886747
11.98590763305794,-2.3311471642739185,placebo,11.285566259652992
12.774598169304202,-3.393209594704001,placebo,10.119967379682269
13.630922226955967,-4.088787908595736,placebo,9.815290398339508
13.637354564821385,-5.490591655353562,placebo,6.880186186266391
9.75187615218637,-3.175693227548119,placebo,6.496077027600549
12.040027304219231,-4.084665448197006,placebo,7.676239419482249
11.190917621226863,-4.663581878030302,placebo,5.314216844792629
10.76838187325807,-1.099100765959991,placebo,12.229203920382414
10.894420553897286,-6.029358989061883,placebo,2.045813870731381
11.613781152295363,-5.286161264783751,placebo,4.577665899552864
10.287042879789313,-2.696627132829756,placebo,8.224590908773084
10.228305962561922,-2.987060006000483,placebo,7.535387036857582
13.989648984048163,-4.442524791597354,placebo,9.556724066110576
11.373393107143874,-5.175429406822022,placebo,4.485678940317985
13.703885174204625,-1.898990421543326,placebo,14.51236509993526
12.585373012660112,-2.229460004771662,placebo,12.308387557070661
9.197838079421498,-5.5994312972419,placebo,0.6582756830110323
11.221296569045418,-2.2794702913724527,placebo,10.361862756329163
13.593751995739112,-1.1181394972603984,placebo,16.003472250000964
8.36733815342139,-6.477631718040638,placebo,-2.307120100766463
15.44006996065351,-3.554996190459902,placebo,13.378602446916442
14.798252834012782,-5.343298516366967,placebo,8.756714441546627
13.004752373971058,-6.182370293749754,placebo,4.573438087986448
11.48868484382775,-4.132316286194306,placebo,6.831860338159419
9.460354682853671,-3.2441105374416987,placebo,5.9588466932248885
13.783716900371783,-0.9004783590624137,placebo,16.717013261470836
9.873846819872066,-5.975240210858067,placebo,0.7816887640253487
12.897076801094498,-5.725025712842093,placebo,5.388499684509176
15.509718858374512,-3.6482288573201496,placebo,13.276839858433277
11.079496325009577,-4.877996249689878,placebo,4.713527914414186
7.241997653985937,-2.9281334204743974,placebo,3.6276166498847804
10.976866476453464,-4.1283535150556965,placebo,6.149227361595214
10.054900622408809,-6.590735118910113,placebo,-0.26642790945934536
13.365880473244047,-4.486415189458908,placebo,8.622466741015756
13.2922520288624,-3.9013768646288645,placebo,9.751648823243624
10.49413402498709,-2.1688020825680687,placebo,9.612596560339629
11.732735454650758,-4.558786345199126,placebo,6.265741538860361
12.126782701702743,-4.179707784770889,placebo,7.5937702992798375
11.467442889005564,-6.145044097622014,placebo,2.576455295151284
12.036372330967138,-1.4263574568379096,placebo,13.253751987446028
10.313941944353877,-5.931750928302774,placebo,1.467144675441908
16.63282189874148,-3.074534461834765,placebo,15.997787193447992
7.975268006763664,-0.8905501112263092,placebo,8.896456575555696
13.029954225500061,-5.284099280140424,placebo,6.493829716130193
13.278712971990123,-5.596035733895137,placebo,6.174587471006879
11.833040142172052,-5.947753480314089,placebo,3.4843218832726848
10.283942443647668,-4.797253151499141,placebo,3.809090680776155
10.343556566441716,-4.1463735716289385,placebo,5.256416864275547
12.731937242648913,-4.026593692471103,placebo,8.732268523386718
9.803205569115612,-5.439125108700421,placebo,1.812164790035192
13.503195419157063,-4.413583698214003,placebo,8.960788049612628
11.195674469239515,-3.9736797981332623,placebo,6.769432957393496
9.487455529435682,-3.9404046160269446,placebo,4.533215271081588
10.543156081483492,-3.164354261270932,placebo,7.588116761333756
11.116325147445806,-5.2736543643536775,placebo,3.932364783909117
10.645309713948908,-6.560236107487636,placebo,0.5946722881069899
14.130414824270929,-5.915710558323742,placebo,6.653067840285896
14.044098695894219,-6.551016726559713,placebo,5.2023981136818005
12.075574953111161,-7.280949163248643,placebo,1.0120329438779176
10.3148493508075,-2.782580505776697,placebo,8.081627561459062
10.487044698338632,-2.9600724871175426,placebo,7.941358119810315
16.191835551317233,-4.6423605497357965,placebo,12.110020839833092
12.535687283464833,-0.8998132797271925,placebo,15.03356994525042
11.984534255748072,-4.0411531092897945,placebo,7.692699715751328
10.62055573476671,-2.41115914555379,placebo,9.274316036272099
12.074713382582031,-1.0964409738924346,placebo,13.998337021311631
13.724183313705108,-2.5368198679933034,placebo,13.20032575071596
9.512550173646003,-1.7748318000554022,placebo,9.11479595430576
15.028490150197104,-5.262120550193471,placebo,9.238008547359803
10.035600995035841,-5.9748135865213,placebo,1.0009528116036552
11.027191429588534,-3.4879600795900974,placebo,7.561992262805316
12.437482129508204,-5.333438353797712,placebo,5.590380331860882
11.60893078619227,-5.355840348552114,placebo,4.4247918294001245
9.407527722060006,-4.033145384816768,placebo,4.230557116665796
13.323477811823954,-3.8017874575461996,placebo,10.002941385115319
7.011394143825161,-2.4031482224082317,placebo,4.41877082710668
12.489596491542917,-5.976602933894739,placebo,4.310089102403989
14.25344997853698,-2.8814682427958287,placebo,13.191074161153683
10.351779393334622,-3.613876860841991,placebo,6.38576077323356
11.23100702326023,-3.0096349684051265,placebo,8.841626047750545
11.220936560928129,-6.814142068471958,placebo,0.8385660134618629
14.358297390220756,-3.582437139833061,placebo,11.860583483148591
12.900860993667665,-4.390891343210817,placebo,8.195290520708635
11.314537778412392,-6.145018895117643,placebo,2.370086321109678
11.428079714980804,-6.3308571901913755,placebo,2.1331075158221964
13.801182901677931,-4.165824155807257,placebo,9.883366190069971
14.723971247102366,-5.80094929542978,placebo,7.695367663185657
11.113307956946032,-2.0385274888283424,placebo,10.722058015337625
11.396579042289,-5.394720642814656,placebo,4.056468357179373
13.293923287994776,-3.4878661178388994,placebo,10.622277591331258
11.090652904095672,-3.5656361500996994,placebo,7.484545505319789
11.676860631030012,-6.205520542184935,placebo,2.732168713302153
10.112540771108343,-2.4448390441468635,placebo,8.51776804828785
14.41323051488534,-2.4638885939735675,placebo,14.283695147750716
11.82562088065832,-3.8841710979700004,placebo,7.807828883151732
12.521357333309375,-6.721787208375439,placebo,2.7880792623792363
11.20037634579397,-5.775047273334738,placebo,2.992908792818911
14.007105202110814,0.12996819618438504,placebo,19.18252523483681
14.574584316665016,-3.944975971359934,placebo,11.39123928764191
12.53077424829708,-5.009445756027969,placebo,6.396709147542325
12.793455906874232,-5.908811598811736,placebo,4.862661116775566
14.181322272960516,-5.2074029685362895,placebo,8.20923883457049
10.393918664947218,-5.668699917182549,placebo,2.127520371595393
11.189957256902867,-5.1159020108271465,placebo,4.363048074081863
11.801334751341136,-4.643964275749539,placebo,6.179476935236503
12.956294117375618,-5.3545141040282,placebo,6.246517439997865
15.081557358130476,-3.367085600365059,placebo,13.28922267270952
11.81271805256467,-4.57105581337766,placebo,6.34795216286922
14.878120864907396,-4.012563882020713,placebo,11.65907901538149
11.72098763988379,-2.8981571443006278,placebo,9.737203310811799
9.51712699632655,-3.912516352217544,placebo,4.631837105383999
9.721873019304468,-7.318611077225952,placebo,-2.2445546861134673
14.713922585737928,-3.534313813104077,placebo,12.44173648322764
14.589384570247333,-4.347922156899648,placebo,10.565032640344642
13.1474392238377,-5.121034350128834,placebo,6.994870816910344
11.3697568094682,-1.825004495241176,placebo,11.5166622527756
15.87127198553602,-4.0679509384098615,placebo,12.883520209812918
